subject_id,tangram_set,target,earlier,length,label,response,correct,understood
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,1,J,later,2,fat guy,J,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,1,G,later,3,strike a pose,G,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,2,K,later,1,duck,I,False,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,0,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,1,F,later,1,fetal position,F,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,2,G,later,1,leg,I,False,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
ec1d2c5e-bab8-4e7d-827c-71e5e6a6e71c,2,A,later,1,thriller,C,False,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,2,E,later,2,bunny ears,E,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,2,K,later,1,duck,A,False,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,2,A,later,1,thriller,G,False,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,1,J,later,2,fat guy,F,False,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,0,L,later,2,bent knees,L,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,1,E,later,1,windmill,E,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,2,G,earlier,79,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,True,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",G,False,yes
79438278-7a2f-4e44-bb2d-d510a7bf0b99,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,2,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",K,False,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,2,A,later,1,thriller,C,False,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,0,A,later,1,thriller,C,False,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,0,L,later,1,zigzag,L,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,0,D,later,3,long sleeved book,D,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,2,E,later,2,bunny ears,E,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,0,H,earlier,33,"it's a blog in the middle with a head on top, only two shapes, sort of looks like a wrapped up baby, square head, the main shape is sort of like a hexagon",H,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,1,I,later,1,ballerina,I,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,1,G,later,1,leg,F,False,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,0,B,later,2,princess dance,B,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,1,E,later,2,bunny ears,E,True,yes
054d13db-7aae-4536-b4e7-7d2be6d89b08,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,0,B,earlier,28,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",B,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,2,G,earlier,79,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,1,K,later,3,on their knees,K,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,1,E,earlier,2,bunny ears,E,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,0,D,later,3,long sleeved book,C,False,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,2,C,later,1,Y,C,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,0,H,earlier,27,"this one you can't really see the feet, hard to tell if they're sitting or what, no arms, facing right, and nothing on top of the head",H,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,0,L,later,1,zigzag,L,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,1,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,2,I,later,2,yoga guy,I,True,yes
e9a10de5-7244-457e-93c5-3fbdb3e81b90,2,K,later,3,on their knees,K,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,0,H,earlier,33,"it's a blog in the middle with a head on top, only two shapes, sort of looks like a wrapped up baby, square head, the main shape is sort of like a hexagon",H,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,0,L,later,2,bent knees,L,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,1,J,later,2,fat guy,F,False,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,2,K,later,3,on their knees,K,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,1,K,later,1,duck,G,False,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,1,I,later,2,ice skater,I,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,2,G,later,1,leg,A,False,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,1,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,0,C,later,2,no legs,H,False,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,0,B,earlier,28,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",B,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,2,A,later,1,zombie,A,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,1,G,earlier,21,"arm stretched out facing above, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,2,C,later,1,Y,C,True,yes
66ab5ac4-3f00-4b21-a4d1-1cde4c1250bb,0,D,later,3,long sleeved book,H,False,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,0,B,earlier,27,"two triangle arms, one facing left and one facing right, kneeling a little with a leg to the side, you could say it is wearing a dress",B,True,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,2,K,later,3,on their knees,C,False,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,1,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,True,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,1,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,True,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,True,yes
5212a058-13e1-404d-b5ed-5b0bff1fe128,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
